region,country,Location code,ISO3 Alpha-code,ISO2 Alpha-code,Year,"Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)",Institutionalized Democracy,Institutionalized Autocracy,Combined Polity Score,electoral democracy index,liberal democracy index,participatory democracy index,deliberative democracy index,egalitarian democracy index,Corruption Perception Index Score,EFW Overall Score,EFW 1. Size of Government,EFW 2. Legal System and Property Rights,EFW 3. Sound Money,EFW 4. Freedom to Trade Internationally,EFW 5. Regulation,WJP Overall Score: Rule of Law Index,WJP1. Constraints on Government Powers,WJP2. Absence of Corruption,WJP3. Open Government ,WJP4. Fundamental Rights,WJP5. Order and Security,WJP6. Regulatory Enforcement,WJP7. Civil Justice,WJP8. Criminal Justice,HDI,WGI PCA Score,WGI1_Accountability,WGI2_PoliticalStability,WGI3_GovtEffectiveness,WGI4_Regulatory,WGI5_RuleOfLaw,WGI6_ControlCorruption,Freedom House Index,Freedom Status,"GDP per Capita, PPP(Constant 2011)",E-Government Development Index,E-Participation Index,Public employment (total public sector)
West Asia,Lebanon,422,LBN,LB,1962,1910 ,962 ,948 ,187 ,101 ,3.00 ,2.00 ,1.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1963,1970 ,993 ,978 ,193 ,102 ,3.00 ,2.00 ,1.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1964,2031 ,1024 ,1007 ,198 ,102 ,3.00 ,2.00 ,1.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1965,2089 ,1053 ,1035 ,204 ,102 ,3.00 ,2.00 ,1.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1966,2148 ,1084 ,1065 ,210 ,102 ,3.00 ,2.00 ,1.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1967,2207 ,1113 ,1093 ,216 ,102 ,3.00 ,2.00 ,1.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1968,2266 ,1144 ,1123 ,222 ,102 ,3.00 ,2.00 ,1.00 ,0.39 ,0.23 ,0.11 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1969,2328 ,1175 ,1153 ,228 ,102 ,3.00 ,2.00 ,1.00 ,0.39 ,0.23 ,0.11 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1970,2386 ,1205 ,1181 ,233 ,102 ,4.00 ,1.00 ,3.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6494.56 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1971,2446 ,1235 ,1211 ,239 ,102 ,4.00 ,1.00 ,3.00 ,0.40 ,0.23 ,0.12 ,0.28 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6908.42 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1972,2510 ,1268 ,1242 ,245 ,102 ,4.00 ,1.00 ,3.00 ,0.38 ,0.22 ,0.11 ,0.27 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7496.60 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1973,2573 ,1300 ,1273 ,252 ,102 ,4.00 ,1.00 ,3.00 ,0.37 ,0.22 ,0.11 ,0.27 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7804.95 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1974,2635 ,1332 ,1304 ,258 ,102 ,4.00 ,1.00 ,3.00 ,0.37 ,0.22 ,0.11 ,0.27 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7779.05 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1975,2693 ,1359 ,1334 ,263 ,102 ,NoData,NoData,NoData,0.36 ,0.21 ,0.10 ,0.23 ,0.22 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5301.52 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1976,2726 ,1369 ,1357 ,267 ,101 ,NoData,NoData,NoData,0.35 ,0.20 ,0.10 ,0.22 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,2274.41 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1977,2762 ,1383 ,1380 ,270 ,100 ,NoData,NoData,NoData,0.35 ,0.20 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4059.74 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1978,2823 ,1412 ,1411 ,276 ,100 ,NoData,NoData,NoData,0.35 ,0.20 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4166.22 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1979,2883 ,1441 ,1441 ,282 ,100 ,NoData,NoData,NoData,0.35 ,0.20 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4754.96 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1980,2945 ,1471 ,1473 ,288 ,100 ,NoData,NoData,NoData,0.35 ,0.20 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4892.43 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1981,3009 ,1503 ,1506 ,294 ,100 ,NoData,NoData,NoData,0.35 ,0.20 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4907.48 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1982,3055 ,1522 ,1532 ,299 ,99 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,3119.25 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1983,3095 ,1539 ,1556 ,303 ,99 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4081.52 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1984,3153 ,1565 ,1588 ,308 ,99 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5997.48 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1985,3217 ,1595 ,1622 ,315 ,98 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6820.12 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1986,3300 ,1634 ,1666 ,323 ,98 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6040.58 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1987,3386 ,1675 ,1711 ,331 ,98 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7253.95 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1988,3455 ,1709 ,1746 ,338 ,98 ,NoData,NoData,NoData,0.34 ,0.19 ,0.10 ,0.21 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5269.93 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1989,3525 ,1743 ,1782 ,345 ,98 ,NoData,NoData,NoData,0.31 ,0.18 ,0.09 ,0.19 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,3037.81 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1990,3595 ,1776 ,1820 ,351 ,98 ,NoData,NoData,NoData,0.35 ,0.19 ,0.10 ,0.21 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4067.00 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1991,3669 ,1812 ,1857 ,359 ,98 ,NoData,NoData,NoData,0.34 ,0.20 ,0.10 ,0.23 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5447.60 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1992,3747 ,1852 ,1895 ,366 ,98 ,NoData,NoData,NoData,0.33 ,0.20 ,0.12 ,0.24 ,0.24 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4449.56 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1993,3821 ,1890 ,1931 ,373 ,98 ,NoData,NoData,NoData,0.32 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4500.58 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1994,3890 ,1926 ,1964 ,380 ,98 ,NoData,NoData,NoData,0.31 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4653.22 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1995,3961 ,1962 ,1999 ,387 ,98 ,NoData,NoData,NoData,0.31 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4849.95 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1996,4035 ,2000 ,2035 ,394 ,98 ,NoData,NoData,NoData,0.31 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,-0.42 ,-0.33 ,-0.67 ,-0.13 ,-0.41 ,-0.28 ,-0.66 ,NoData,NoData,5004.63 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1997,4108 ,2037 ,2071 ,402 ,98 ,NoData,NoData,NoData,0.31 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5145.75 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1998,4181 ,2074 ,2107 ,409 ,98 ,NoData,NoData,NoData,0.31 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,-0.43 ,-0.40 ,-0.75 ,0.02 ,-0.50 ,-0.41 ,-0.47 ,NoData,NoData,5866.00 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,1999,4255 ,2112 ,2144 ,416 ,98 ,NoData,NoData,NoData,0.31 ,0.19 ,0.11 ,0.23 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6296.54 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2000,4329 ,2149 ,2180 ,423 ,99 ,NoData,NoData,NoData,0.33 ,0.20 ,0.11 ,0.24 ,0.23 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,-0.31 ,-0.31 ,-0.44 ,0.03 ,-0.49 ,-0.17 ,-0.47 ,NoData,NoData,6665.80 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2001,4402 ,2186 ,2216 ,430 ,99 ,NoData,NoData,NoData,0.36 ,0.21 ,0.12 ,0.26 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7222.87 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2002,4464 ,2217 ,2246 ,436 ,99 ,NoData,NoData,NoData,0.36 ,0.21 ,0.12 ,0.25 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,-0.40 ,-0.66 ,-0.35 ,-0.21 ,-0.42 ,-0.28 ,-0.42 ,NoData,NoData,8254.03 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2003,4526 ,2248 ,2277 ,442 ,99 ,NoData,NoData,NoData,0.36 ,0.21 ,0.12 ,0.25 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,-0.37 ,-0.49 ,-0.46 ,-0.14 ,-0.15 ,-0.35 ,-0.61 ,NoData,NoData,8969.87 ,0.42 ,0.09 ,NoData
West Asia,Lebanon,422,LBN,LB,2004,4599 ,2286 ,2314 ,450 ,99 ,NoData,NoData,NoData,0.36 ,0.21 ,0.12 ,0.26 ,0.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,-0.37 ,-0.41 ,-0.71 ,-0.16 ,-0.10 ,-0.20 ,-0.59 ,NoData,NoData,10330.21 ,0.42 ,0.08 ,NoData
West Asia,Lebanon,422,LBN,LB,2005,4671 ,2322 ,2349 ,457 ,99 ,6.00 ,0.00 ,6.00 ,0.40 ,0.23 ,0.21 ,0.32 ,0.26 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.74 ,-0.39 ,-0.28 ,-1.00 ,-0.11 ,-0.18 ,-0.23 ,-0.53 ,NoData,NoData,11779.59 ,0.46 ,0.11 ,NoData
West Asia,Lebanon,422,LBN,LB,2006,4751 ,2362 ,2389 ,464 ,99 ,6.00 ,0.00 ,6.00 ,0.46 ,0.26 ,0.25 ,0.36 ,0.30 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.73 ,-0.72 ,-0.39 ,-1.80 ,-0.15 ,-0.27 ,-0.60 ,-1.00 ,NoData,NoData,11608.07 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2007,4844 ,2408 ,2436 ,474 ,99 ,6.00 ,0.00 ,6.00 ,0.46 ,0.27 ,0.25 ,0.36 ,0.30 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.75 ,-0.81 ,-0.47 ,-2.12 ,-0.22 ,-0.34 ,-0.66 ,-0.94 ,NoData,NoData,12537.74 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2008,4925 ,2449 ,2476 ,481 ,99 ,6.00 ,0.00 ,6.00 ,0.47 ,0.27 ,0.25 ,0.34 ,0.30 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.76 ,-0.76 ,-0.42 ,-1.88 ,-0.31 ,-0.34 ,-0.61 ,-0.86 ,NoData,NoData,13440.27 ,0.48 ,0.41 ,NoData
West Asia,Lebanon,422,LBN,LB,2009,4992 ,2483 ,2510 ,488 ,99 ,6.00 ,0.00 ,6.00 ,0.49 ,0.28 ,0.27 ,0.39 ,0.32 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.77 ,-0.67 ,-0.36 ,-1.56 ,-0.38 ,-0.10 ,-0.61 ,-0.87 ,NoData,NoData,16054.85 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2010,5041 ,2508 ,2534 ,493 ,99 ,6.00 ,0.00 ,6.00 ,0.50 ,0.29 ,0.27 ,0.41 ,0.32 ,NoData,7.25 ,8.67 ,4.19 ,9.32 ,7.25 ,6.80 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.77 ,-0.62 ,-0.33 ,-1.63 ,-0.13 ,0.02 ,-0.64 ,-0.92 ,NoData,NoData,16336.84 ,0.44 ,0.27 ,NoData
West Asia,Lebanon,422,LBN,LB,2011,5096 ,2536 ,2560 ,498 ,99 ,6.00 ,0.00 ,6.00 ,0.52 ,0.30 ,0.28 ,0.40 ,0.33 ,NoData,7.24 ,8.60 ,4.21 ,9.46 ,7.18 ,6.75 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.77 ,-0.64 ,-0.39 ,-1.56 ,-0.13 ,-0.12 ,-0.63 ,-0.90 ,NoData,NoData,14884.64 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2012,5236 ,2606 ,2630 ,512 ,99 ,6.00 ,0.00 ,6.00 ,0.52 ,0.31 ,0.29 ,0.40 ,0.32 ,NoData,7.09 ,8.09 ,4.09 ,9.47 ,7.23 ,6.57 ,0.51 ,0.57 ,0.42 ,0.47 ,0.65 ,0.68 ,0.38 ,0.45 ,0.49 ,0.76 ,-0.68 ,-0.39 ,-1.66 ,-0.23 ,-0.14 ,-0.70 ,-0.87 ,NoData,NoData,14629.53 ,0.51 ,0.32 ,NoData
West Asia,Lebanon,422,LBN,LB,2013,5743 ,2860 ,2884 ,561 ,99 ,6.00 ,0.00 ,6.00 ,0.52 ,0.32 ,0.29 ,0.39 ,0.33 ,NoData,7.18 ,8.30 ,3.97 ,9.72 ,7.32 ,6.57 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.76 ,-0.71 ,-0.40 ,-1.69 ,-0.30 ,-0.08 ,-0.73 ,-0.92 ,49.00 ,PF,14542.08 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2014,6347 ,3162 ,3185 ,620 ,99 ,6.00 ,0.00 ,6.00 ,0.52 ,0.32 ,0.29 ,0.39 ,0.33 ,27.00 ,7.12 ,8.37 ,4.09 ,9.67 ,6.93 ,6.50 ,0.51 ,0.57 ,0.40 ,0.44 ,0.62 ,0.76 ,0.44 ,0.45 ,0.42 ,0.75 ,-0.76 ,-0.42 ,-1.70 ,-0.25 ,-0.30 ,-0.72 ,-1.04 ,48.00 ,PF,14244.26 ,0.50 ,0.29 ,NoData
West Asia,Lebanon,422,LBN,LB,2015,6472 ,3218 ,3254 ,633 ,99 ,6.00 ,0.00 ,6.00 ,0.52 ,0.31 ,0.29 ,0.41 ,0.33 ,28.00 ,7.11 ,8.55 ,4.30 ,9.51 ,6.80 ,6.37 ,0.48 ,0.56 ,0.37 ,0.45 ,0.55 ,0.68 ,0.41 ,0.45 ,0.39 ,0.75 ,-0.79 ,-0.46 ,-1.70 ,-0.36 ,-0.35 ,-0.79 ,-0.88 ,44.00 ,PF,14728.37 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2016,6323 ,3130 ,3193 ,618 ,98 ,6.00 ,0.00 ,6.00 ,0.51 ,0.32 ,0.30 ,0.41 ,0.33 ,28.00 ,7.15 ,8.54 ,4.26 ,9.66 ,6.76 ,6.48 ,0.46 ,0.51 ,0.36 ,0.43 ,0.51 ,0.64 ,0.41 ,0.48 ,0.31 ,0.74 ,-0.83 ,-0.52 ,-1.62 ,-0.44 ,-0.40 ,-0.80 ,-0.97 ,43.00 ,PF,15314.36 ,0.56 ,0.49 ,NoData
West Asia,Lebanon,422,LBN,LB,2017,6160 ,3034 ,3126 ,602 ,97 ,6.00 ,0.00 ,6.00 ,0.50 ,0.32 ,0.30 ,0.36 ,0.28 ,28.00 ,7.05 ,8.45 ,4.24 ,9.58 ,6.75 ,6.21 ,0.47 ,0.49 ,0.39 ,0.44 ,0.49 ,0.66 ,0.44 ,0.47 ,0.37 ,0.75 ,-0.83 ,-0.58 ,-1.63 ,-0.42 ,-0.36 ,-0.79 ,-1.01 ,44.00 ,PF,15281.30 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2018,5984 ,2932 ,3052 ,585 ,96 ,6.00 ,0.00 ,6.00 ,0.47 ,0.30 ,0.27 ,0.31 ,0.27 ,28.00 ,7.03 ,8.23 ,4.25 ,9.38 ,6.79 ,6.47 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.75 ,-0.89 ,-0.52 ,-1.63 ,-0.64 ,-0.44 ,-0.77 ,-1.11 ,43.00 ,PF,15059.20 ,0.55 ,0.44 ,NoData
West Asia,Lebanon,422,LBN,LB,2019,5795 ,2823 ,2971 ,566 ,95 ,NoData,NoData,NoData,0.45 ,0.29 ,0.26 ,0.33 ,0.26 ,28.00 ,6.85 ,8.12 ,4.23 ,9.52 ,5.91 ,6.46 ,0.47 ,0.52 ,0.39 ,0.44 ,0.52 ,0.64 ,0.44 ,0.44 ,0.38 ,0.75 ,-0.96 ,-0.52 ,-1.67 ,-0.78 ,-0.51 ,-0.83 ,-1.15 ,45.00 ,PF,14622.19 ,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2020,5702 ,2770 ,2932 ,557 ,94 ,NoData,NoData,NoData,0.46 ,0.29 ,0.26 ,0.34 ,0.25 ,25.00 ,5.45 ,8.22 ,4.14 ,4.97 ,3.47 ,6.44 ,0.45 ,0.50 ,0.36 ,0.40 ,0.50 ,0.66 ,0.45 ,0.42 ,0.35 ,0.73 ,-1.09 ,-0.55 ,-1.62 ,-1.18 ,-0.75 ,-0.89 ,-1.16 ,44.00 ,PF,NoData,0.50 ,0.33 ,NoData
